date,user_name,user_screen_name,user_followers,user_friends,user_verified,user_language,retweet_count,favorite_count
Sun Feb 17 23:59:02 +0000 2019,WorldCoinIndex,WorldCoinIndex,9150,713,False,en,0,0
Sun Feb 17 23:59:02 +0000 2019,MoneyHealth &Finance,MoneyhealthF,7639,6775,False,en,0,0
Sun Feb 17 23:59:03 +0000 2019,TheWhizKid,_Bit_Me,176,693,False,en,0,0
Sun Feb 17 23:59:03 +0000 2019,BitMB,BitMB_pt,42,89,False,en,0,0
Sun Feb 17 23:59:05 +0000 2019,The Bitcoin Magazine,TheBitcoinZine,1233,14,False,es,0,0
Sun Feb 17 23:59:06 +0000 2019,Crypto Barn,barn_crypto,86,195,False,en,0,0
Sun Feb 17 23:59:08 +0000 2019,ETF,ETF_Tracker,1636,834,False,en,0,0
Sun Feb 17 23:59:12 +0000 2019,Island Fever,islandfevershop,153,568,False,en,0,0
Sun Feb 17 23:59:13 +0000 2019,Isabel Perez perez,IsabelPerezpe19,3,26,False,en,0,0
Sun Feb 17 23:59:13 +0000 2019,Ardor forger,JCL9DOid2QbffPY,22,37,False,en,0,0
Sun Feb 17 23:59:15 +0000 2019,Mauricio Mattos [🦡 ₿⚡️][📐🧭],petoveritas,574,715,False,en,0,0
Sun Feb 17 23:59:17 +0000 2019,Stephanie Tudor,StephanieMTudor,375,283,False,en,0,0
Sun Feb 17 23:59:18 +0000 2019,Raci Casas,Kaktusjones,379,246,False,de,0,0
Sun Feb 17 23:59:19 +0000 2019,BTCKID,BTCKlD,51,281,False,en,0,0
Sun Feb 17 23:59:23 +0000 2019,PibeGeek 🇦🇷,PibeGeek,4890,1135,False,en,0,0
Sun Feb 17 23:59:25 +0000 2019,Cryptocurrency Press,cryptopress2019,21,30,False,en,0,0
Sun Feb 17 23:59:26 +0000 2019,CryptoBeadles,RobertBeadles,5438,2402,False,en,4,42
Sun Feb 17 23:59:29 +0000 2019,libra,libra16101991,800,4184,False,vi,0,0
Sun Feb 17 23:59:32 +0000 2019,いぬっち,nazuna01107,460,384,False,ja,0,0
Sun Feb 17 23:59:32 +0000 2019,Derek Sears,dereksears,226,1707,False,en,0,0
Sun Feb 17 23:59:34 +0000 2019,Not Your Kind...,NYCRnR,268,745,False,en,0,0
Sun Feb 17 23:59:35 +0000 2019,earthwalker,SaturnOrBust,281,783,False,en,0,0
Sun Feb 17 23:59:40 +0000 2019,BTCKID,BTCKlD,51,281,False,en,0,0
Sun Feb 17 23:59:41 +0000 2019,Crypto_Investor,Airdropfre,390,487,False,es,1,4
Sun Feb 17 23:59:44 +0000 2019,Aser CrYptO🔥,signthem,3578,5108,False,en,0,0
Sun Feb 17 23:59:44 +0000 2019,kiropeji,supbatu,11,123,False,en,1,0
Sun Feb 17 23:59:46 +0000 2019,Bilingual Investing,BilingualInvest,269,82,False,en,1,2
Sun Feb 17 23:59:49 +0000 2019,Derek Sears,dereksears,226,1707,False,en,0,0
Sun Feb 17 23:59:50 +0000 2019,LamboBTC,LamboBTC,30,15,False,en,0,0
Sun Feb 17 23:59:52 +0000 2019,imam,imam79726953,2610,3352,False,id,0,1
Sun Feb 17 23:59:56 +0000 2019,World Trade Stocks,Wall_Streets,2494,1536,False,en,0,0
Sun Feb 17 23:59:57 +0000 2019,Ibrahim Ali Mansour,imansourx,57,135,False,en,0,0
